HG 1 EIG std,fem,sin,gen,
HH 1 EIG std,fem,sin,dat,
HI 1 EIG std,fem,sin,akk,
HJ 1 EIG std,neu,sin,nom,
HK 1 EIG std,neu,sin,gen,
HL 1 EIG std,neu,sin,dat,
HM 1 EIG std,neu,sin,akk,
HN 1 EIG std,noa,neu,sin,nom,
HO 1 EIG std,noa,neu,sin,gen,
HP 1 EIG std,noa,neu,sin,dat,
HQ 1 EIG std,noa,neu,sin,akk,

//  Vornamen
HR 1 EIG vor,mas,sin,nom,
HS 1 EIG vor,mas,sin,gen,
HT 1 EIG vor,mas,sin,dat,
HU 1 EIG vor,mas,sin,akk,
HV 1 EIG vor,fem,sin,nom,
HW 1 EIG vor,fem,sin,gen,
HX 1 EIG vor,fem,sin,dat,
HY 1 EIG vor,fem,sin,akk,
HZ 1 EIG vor,noa,mas,sin,nom,
Ha 1 EIG vor,noa,mas,sin,gen,
Hb 1 EIG vor,noa,mas,sin,dat,
Hc 1 EIG vor,noa,mas,sin,akk,
Hd 1 EIG vor,noa,fem,sin,nom,
He 1 EIG vor,noa,fem,sin,gen,
Hf 1 EIG vor,noa,fem,sin,dat,
Hg 1 EIG vor,noa,fem,sin,akk,

// Waters
Hh 1 EIG wat,mas,sin,nom,
Hi 1 EIG wat,mas,sin,gen,
Hj 1 EIG wat,mas,sin,dat,
Hk 1 EIG wat,mas,sin,akk,
Hl 1 EIG wat,fem,sin,nom,
Hm 1 EIG wat,fem,sin,gen,
Hn 1 EIG wat,fem,sin,dat,
Ho 1 EIG wat,fem,sin,akk,
Hp 1 INJ 
Hq 1 KON inf,
Hr 1 KON neb,
Hs 1 KON pri,
Ht 1 KON unt,
Hu 1 KON vgl,
Hv 1 NEG 


// personal pronouns (one paradigm)
// sie , dich ..
Hy 1 PRO per,alg,2,sin,nom,
Hz 1 PRO per,alg,2,sin,dat,
IL 1 PRO per,alg,2,sin,gen,
IA 1 PRO per,alg,2,sin,akk,
IB 1 PRO per,alg,2,plu,gen,
IO 1 PRO per,alg,2,plu,nom,
IP 1 PRO per,alg,2,plu,dat,
IQ 1 PRO per,alg,2,plu,akk,
KY 1 PRO per,3,mas,sin,nom,
KZ 1 PRO per,3,mas,sin,gen,
Ka 1 PRO per,3,mas,sin,dat,
Kb 1 PRO per,3,mas,sin,akk,
Kc 1 PRO per,3,fem,sin,nom,
Kd 1 PRO per,3,fem,sin,gen,
Ke 1 PRO per,3,fem,sin,dat,
Kf 1 PRO per,3,fem,sin,akk,
Kg 1 PRO per,3,neu,sin,nom,
Kh 1 PRO per,3,neu,sin,gen,
Ki 1 PRO per,3,neu,sin,dat,
Kj 1 PRO per,3,neu,sin,akk,
Kk 1 PRO per,alg,1,sin,nom,
Kl 1 PRO per,alg,1,sin,gen,
Km 1 PRO per,alg,1,sin,dat,
Kn 1 PRO per,alg,1,sin,akk,
Ko 1 PRO per,alg,1,plu,nom,
Kp 1 PRO per,alg,1,plu,dat,
Kq 1 PRO per,alg,1,plu,akk,
Ks 1 PRO per,alg,3,plu,nom,
Kt 1 PRO per,alg,3,plu,gen,
Ku 1 PRO per,alg,3,plu,dat,
Kv 1 PRO per,alg,3,plu,akk,



// indefininte pronouns as nouns
// "man", "jemand", "niemand","einer", "keiner"
MX 1 PRO alg,ind,sin,nom,
MY 1 PRO alg,ind,sin,gen,
MZ 1 PRO alg,ind,sin,dat,
Ma 1 PRO alg,ind,sin,akk,
Mc 1 PRO ind,mas,sin,nom,
Md 1 PRO ind,mas,sin,gen,
Me 1 PRO ind,mas,sin,dat,
Mf 1 PRO ind,mas,sin,akk,
Mg 1 PRO ind,mas,plu,nom,
Mh 1 PRO ind,mas,plu,gen,
Mi 1 PRO ind,mas,plu,dat,
Mj 1 PRO ind,mas,plu,akk,
Mm 1 PRO ind,fem,sin,nom,
Mn 1 PRO ind,fem,sin,gen,
Mo 1 PRO ind,fem,sin,dat,
Mp 1 PRO ind,fem,sin,akk,
Mq 1 PRO ind,fem,plu,nom,
Mr 1 PRO ind,fem,plu,gen,
Ms 1 PRO ind,fem,plu,dat,
Mt 1 PRO ind,fem,plu,akk,
Mu 1 PRO ind,neu,sin,nom,
Mv 1 PRO ind,neu,sin,gen,
Mw 1 PRO ind,neu,sin,dat,
Mx 1 PRO ind,neu,sin,akk,
My 1 PRO ind,neu,plu,nom,
Mz 1 PRO ind,neu,plu,gen,
NA 1 PRO ind,neu,plu,dat,
NB 1 PRO ind,neu,plu,akk,

// "etwas" (one paradigm)
IH 1 PRO alg,ind,3,sin,

// referential pronouns (one paradigm)
// dir, uns
IR 1 PRO ref,alg,2,sin,dat,
IS 1 PRO ref,alg,2,sin,akk,
IT 1 PRO ref,alg,2,plu,gen,
IU 1 PRO ref,alg,2,plu,dat,
IV 1 PRO ref,alg,2,plu,akk,
La 1 PRO ref,3,mas,sin,gen,
Lb 1 PRO ref,3,fem,sin,gen,
Lc 1 PRO ref,3,neu,sin,gen,
Ld 1 PRO ref,alg,1,sin,gen,
Le 1 PRO ref,alg,1,sin,dat,
Lf 1 PRO ref,alg,1,sin,akk,
Lg 1 PRO ref,alg,1,plu,gen,
Lh 1 PRO ref,alg,1,plu,dat,
Li 1 PRO ref,alg,1,plu,akk,
Lj 1 PRO ref,alg,3,sin,dat,
Lk 1 PRO ref,alg,3,sin,akk,
Ll 1 PRO ref,alg,3,plu,gen,
Lm 1 PRO ref,alg,3,plu,dat,
Ln 1 PRO ref,alg,3,plu,akk,


// indefinite pronouns as adjectives 
// "kein", "MANCHER", "alle", "einige"...
Jw 1 PROBEG ind,mas,sin,nom,
Jx 1 PROBEG ind,mas,sin,gen,
Jy 1 PROBEG ind,mas,sin,dat,
Jz 1 PROBEG ind,mas,sin,akk,
KE 1 PROBEG ind,fem,sin,nom,
KF 1 PROBEG ind,fem,sin,gen,
KG 1 PROBEG ind,fem,sin,dat,
KH 1 PROBEG ind,fem,sin,akk,
KM 1 PROBEG ind,neu,sin,nom,
KN 1 PROBEG ind,neu,sin,gen,
KO 1 PROBEG ind,neu,sin,dat,
KP 1 PROBEG ind,neu,sin,akk,
KA 1 PROBEG ind,plu,nom,
KB 1 PROBEG ind,plu,gen,
KC 1 PROBEG ind,plu,dat,
KD 1 PROBEG ind,plu,akk,


// possessive pronouns (one paradigm)
// "mein", "sein"...
Iv 1 PROBEG pos,mas,sin,nom,
JA 1 PROBEG pos,mas,sin,gen,
JB 1 PROBEG pos,mas,sin,dat,
JC 1 PROBEG pos,mas,sin,akk,
JD 1 PROBEG pos,fem,sin,nom,
JE 1 PROBEG pos,fem,sin,gen,
JF 1 PROBEG pos,fem,sin,dat,
JG 1 PROBEG pos,fem,sin,akk,
JL 1 PROBEG pos,neu,sin,nom,
JM 1 PROBEG pos,neu,sin,gen,
JN 1 PROBEG pos,neu,sin,dat,
JO 1 PROBEG pos,neu,sin,akk,
JP 1 PROBEG pos,plu,nom,
JQ 1 PROBEG pos,plu,gen,
JR 1 PROBEG pos,plu,dat,
JS 1 PROBEG pos,plu,akk,

//  "derselbe", "dieser"
bA 1 PROBEG dem,def,mas,sin,nom,
bB 1 PROBEG dem,def,mas,sin,gen,
bC 1 PROBEG dem,def,mas,sin,dat,
bD 1 PROBEG dem,def,mas,sin,akk,
bE 1 PROBEG dem,def,fem,sin,nom,
bF 1 PROBEG dem,def,fem,sin,gen,
bG 1 PROBEG dem,def,fem,sin,dat,
bH 1 PROBEG dem,def,fem,sin,akk,
bI 1 PROBEG dem,def,neu,sin,nom,
bJ 1 PROBEG dem,def,neu,sin,gen,
bK 1 PROBEG dem,def,neu,sin,dat,
bL 1 PROBEG dem,def,neu,sin,akk,
bM 1 PROBEG dem,def,plu,nom,
bN 1 PROBEG dem,def,plu,gen,
bO 1 PROBEG dem,def,plu,dat,
bP 1 PROBEG dem,def,plu,akk,


//  "jeder"
cA 1 PROBEG def,mas,sin,nom,
cB 1 PROBEG def,mas,sin,gen,
cC 1 PROBEG def,mas,sin,dat,
cD 1 PROBEG def,mas,sin,akk,
cE 1 PROBEG def,fem,sin,nom,
cF 1 PROBEG def,fem,sin,gen,
cG 1 PROBEG def,fem,sin,dat,
cH 1 PROBEG def,fem,sin,akk,
cI 1 PROBEG def,neu,sin,nom,
cJ 1 PROBEG def,neu,sin,gen,
cK 1 PROBEG def,neu,sin,dat,
cL 1 PROBEG def,neu,sin,akk,
cM 1 PROBEG def,plu,nom,
cN 1 PROBEG def,plu,gen,
cO 1 PROBEG def,plu,dat,
cP 1 PROBEG def,plu,akk,

// "selber", "selbst"
JT 1 PRO dem,

// einander
aT 1 PRO 

// "der" as noun, "alles"
JU 1 PRO dem,mas,sin,nom,
JV 1 PRO dem,mas,sin,gen,
JW 1 PRO dem,mas,sin,dat,
JX 1 PRO dem,mas,sin,akk,
JY 1 PRO dem,mas,plu,nom,
JZ 1 PRO dem,mas,plu,gen,
Ja 1 PRO dem,mas,plu,dat,
Jb 1 PRO dem,mas,plu,akk,
Jc 1 PRO dem,alg,plu,nom,
Jd 1 PRO dem,alg,plu,gen,
Je 1 PRO dem,alg,plu,dat,
Jf 1 PRO dem,alg,plu,akk,
Jg 1 PRO dem,fem,sin,nom,
Jh 1 PRO dem,fem,sin,gen,
Ji 1 PRO dem,fem,sin,dat,
Jj 1 PRO dem,fem,sin,akk,
Jk 1 PRO dem,fem,plu,nom,
Jl 1 PRO dem,fem,plu,gen,
Jm 1 PRO dem,fem,plu,dat,
Jn 1 PRO dem,fem,plu,akk,
Jo 1 PRO dem,neu,sin,nom,
Jp 1 PRO dem,neu,sin,gen,
Jq 1 PRO dem,neu,sin,dat,
Jr 1 PRO dem,neu,sin,akk,
Js 1 PRO dem,neu,plu,nom,
Jt 1 PRO dem,neu,plu,gen,
Ju 1 PRO dem,neu,plu,dat,
Jv 1 PRO dem,neu,plu,akk,


//  "der" as personal pronoun (one paradigm)
KU 1 PRO per,mas,sin,nom,
KV 1 PRO per,mas,sin,gen,
KW 1 PRO per,mas,sin,dat,
KX 1 PRO per,mas,sin,akk,
Kw 1 PRO per,alg,plu,nom,
Kx 1 PRO per,alg,plu,gen,
Ky 1 PRO per,alg,plu,dat,
Kz 1 PRO per,alg,plu,akk,
LA 1 PRO per,fem,sin,nom,
LB 1 PRO per,fem,sin,gen,
LC 1 PRO per,fem,sin,akk,
LD 1 PRO per,neu,sin,nom,
LE 1 PRO per,neu,sin,gen,
LF 1 PRO per,neu,sin,dat,
LG 1 PRO per,neu,sin,akk,

//interrogative pronouns (as nouns) (one paradigm)
// "wer", 
Lo 1 PRO rin,mas,sin,nom
Lt 1 PRO rin,mas,sin,dat,
Lu 1 PRO rin,mas,sin,akk,
Lz 1 PRO rin,mas,sin,gen,
MA 1 PRO rin,fem,sin,nom,
MF 1 PRO rin,fem,sin,dat,
MG 1 PRO rin,fem,sin,akk,
MB 1 PRO rin,fem,sin,gen,
MC 1 PRO rin,plu,nom,
MD 1 PRO rin,plu,dat,
ME 1 PRO rin,plu,akk,
MH 1 PRO rin,plu,gen,

//interrogative pronoun "was", 
MI 1 PRO rin,neu,sin,nom,
MJ 1 PRO rin,neu,sin,akk,


// Unknown class   (one paradigm)
// "IHRESGLEICHEN"
MV 1 PRO alg,ind,1,sin,
Mb 1 PRO alg,ind,3,plu,
MW 1 PRO alg,ind,1,plu,
Mk 1 PRO ind,3,mas,sin,
Ml 1 PRO ind,3,fem,sin,
Hw 1 PRO alg,ind,2,sin,
Hx 1 PRO alg,ind,2,plu,


// Possessive pronouns as nouns
// "Meiner", "Deiner"...
NC 1 PRO pos,mas,sin,nom,
ND 1 PRO pos,mas,sin,gen,
NE 1 PRO pos,mas,sin,dat,
NF 1 PRO pos,mas,sin,akk,
NK 1 PRO pos,fem,sin,nom,
NL 1 PRO pos,fem,sin,gen,
NM 1 PRO pos,fem,sin,dat,
NN 1 PRO pos,fem,sin,akk,
NS 1 PRO pos,neu,sin,nom,
NT 1 PRO pos,neu,sin,gen,
NU 1 PRO pos,neu,sin,dat,
NV 1 PRO pos,neu,sin,akk,
NW 1 PRO pos,plu,nom,
NX 1 PRO pos,plu,gen,
NY 1 PRO pos,plu,dat,
NZ 1 PRO pos,plu,akk,


Na 1 PRP nom,dat,akk,
Nb 1 PRP nom,akk,
Nc 1 PRP gen,
Nd 1 PRP dat,
Ne 1 PRP lok,gen,
Nf 1 PRP lok,gen,dat,
Ng 1 PRP lok,dat,
Nh 1 PRP lok,dat,akk,
Ni 1 PRP lok,akk,
Nj 1 PRP mod,nom,
Nk 1 PRP mod,nom,akk,
Nl 1 PRP mod,gen,
Nm 1 PRP mod,gen,dat,
Nn 1 PRP mod,dat,
No 1 PRP mod,dat,akk,
Np 1 PRP mod,akk,
Nq 1 PRP mod,lok,gen,
Nr 1 PRP mod,lok,dat,
Ns 1 PRP mod,lok,dat,akk,
Nt 1 PRP pro,dat,
Nu 1 PRP tmp,gen,
Nv 1 PRP tmp,dat,
Nw 1 PRP tmp,lok,gen,
Nx 1 PRP tmp,lok,dat,
Ny 1 PRP tmp,lok,dat,akk,
Nz 1 PRP tmp,lok,akk,
OA 1 PRP tmp,mod,dat,
OB 1 PRP tmp,mod,akk,
OC 1 PRP tmp,mod,lok,dat,
OD 1 PRP tmp,mod,lok,dat,akk,
OE 1 PRP tmp,mod,lok,akk,

OF 1 SUB inf,neu,sin,nom,
OG 1 SUB inf,neu,sin,gen,
OH 1 SUB inf,neu,sin,dat,
OI 1 SUB inf,neu,sin,akk,

OJ 1 SUB mas,sin,nom,
OK 1 SUB mas,sin,gen,
OL 1 SUB mas,sin,dat,
OM 1 SUB mas,sin,akk,
ON 1 SUB mas,plu,nom,
OO 1 SUB mas,plu,gen,
OP 1 SUB mas,plu,dat,
OQ 1 SUB mas,plu,akk,
OR 1 SUB fem,sin,nom,
OS 1 SUB fem,sin,gen,
OT 1 SUB fem,sin,dat,
OU 1 SUB fem,sin,akk,
OV 1 SUB fem,plu,nom,
OW 1 SUB fem,plu,gen,
OX 1 SUB fem,plu,dat,
OY 1 SUB fem,plu,akk,
OZ 1 SUB neu,sin,nom,
Oa 1 SUB neu,sin,gen,
Ob 1 SUB neu,sin,dat,
Oc 1 SUB neu,sin,akk,
Od 1 SUB neu,plu,nom,
Oe 1 SUB neu,plu,gen,
Of 1 SUB neu,plu,dat,
Og 1 SUB neu,plu,akk,

dJ 1 SUB abbr,mas,sin,nom,
dK 1 SUB abbr,mas,sin,gen,
dL 1 SUB abbr,mas,sin,dat,
dM 1 SUB abbr,mas,sin,akk,
dN 1 SUB abbr,mas,plu,nom,
dO 1 SUB abbr,mas,plu,gen,
dP 1 SUB abbr,mas,plu,dat,
dQ 1 SUB abbr,mas,plu,akk,
dR 1 SUB abbr,fem,sin,nom,
dS 1 SUB abbr,fem,sin,gen,
dT 1 SUB abbr,fem,sin,dat,
dU 1 SUB abbr,fem,sin,akk,
dV 1 SUB abbr,fem,plu,nom,
dW 1 SUB abbr,fem,plu,gen,
dX 1 SUB abbr,fem,plu,dat,
dY 1 SUB abbr,fem,plu,akk,
dZ 1 SUB abbr,neu,sin,nom,
da 1 SUB abbr,neu,sin,gen,
db 1 SUB abbr,neu,sin,dat,
dc 1 SUB abbr,neu,sin,akk,
dd 1 SUB abbr,neu,plu,nom,
de 1 SUB abbr,neu,plu,gen,
df 1 SUB abbr,neu,plu,dat,
dg 1 SUB abbr,neu,plu,akk,

dh 1 SUB plu,sin,nom,akk,dat,gen,mas,fem,neu



//  Einwohnerbezeichnung: Berliner
dn 1 SUB ew,mas,sin,nom,
do 1 SUB ew,mas,sin,gen,
dp 1 SUB ew,mas,sin,dat,
dr 1 SUB ew,mas,sin,akk,
ds 1 SUB ew,mas,plu,nom,
du 1 SUB ew,mas,plu,gen,
dx 1 SUB ew,mas,plu,dat,
dy 1 SUB ew,mas,plu,akk,
dz 1 SUB ew,fem,sin,nom,
eK 1 SUB ew,fem,sin,gen,
eL 1 SUB ew,fem,sin,dat,
eM 1 SUB ew,fem,sin,akk,
eN 1 SUB ew,fem,plu,nom,
eO 1 SUB ew,fem,plu,gen,
eR 1 SUB ew,fem,plu,dat,
eS 1 SUB ew,fem,plu,akk,

// pluralia tantum (z.b. Geschwister)
Oh 1 SUB plu,nom, 
Oi 1 SUB plu,gen,
Oj 1 SUB plu,dat,
Ok 1 SUB plu,akk,

Ol 1 ZUS 

// Auxiliarverben
Om 1 VER aux,inf,
di 1 INF aux,eiz,
On 1 VER aux,pa1,
Oo 1 VER aux,pa2,
Op 1 VER aux,prae,1,sin,
Oq 1 VER aux,prae,1,plu,
Or 1 VER aux,prae,2,sin,
Os 1 VER aux,prae,2,plu,
Ot 1 VER aux,prae,3,sin,
Ou 1 VER aux,prae,3,plu,
Ov 1 VER aux,imp,sin,
Ow 1 VER aux,imp,plu,
Ox 1 VER aux,kj1,1,sin,
Oy 1 VER aux,kj1,1,plu,
Oz 1 VER aux,kj1,2,sin,
PA 1 VER aux,kj1,2,plu,
PB 1 VER aux,kj1,3,sin,
PC 1 VER aux,kj1,3,plu,
PD 1 VER aux,kj2,1,sin,
PE 1 VER aux,kj2,1,plu,
PF 1 VER aux,kj2,2,sin,
PG 1 VER aux,kj2,2,plu,
PH 1 VER aux,kj2,3,sin,
PI 1 VER aux,kj2,3,plu,
PJ 1 VER aux,prt,1,sin,
PK 1 VER aux,prt,1,plu,
PL 1 VER aux,prt,2,sin,
PM 1 VER aux,prt,2,plu,
PN 1 VER aux,prt,3,sin,
PO 1 VER aux,prt,3,plu,

// Modalverben
PP 1 VER mod,inf,
dk 1 VER mod,eiz,
PQ 1 VER mod,pa1,
PR 1 VER mod,pa2,
PS 1 VER mod,prae,1,sin,
PT 1 VER mod,prae,1,plu,
PU 1 VER mod,prae,2,sin,
PV 1 VER mod,prae,2,plu,
PW 1 VER mod,prae,3,sin,
PX 1 VER mod,prae,3,plu,
PY 1 VER mod,imp,sin,
PZ 1 VER mod,imp,plu,
Pa 1 VER mod,kj1,1,sin,
Pb 1 VER mod,kj1,1,plu,
Pc 1 VER mod,kj1,2,sin,
Pd 1 VER mod,kj1,2,plu,
Pe 1 VER mod,kj1,3,sin,
Pf 1 VER mod,kj1,3,plu,
Pg 1 VER mod,kj2,1,sin,
Ph 1 VER mod,kj2,1,plu,
Pi 1 VER mod,kj2,2,sin,
Pj 1 VER mod,kj2,2,plu,
Pk 1 VER mod,kj2,3,sin,
Pl 1 VER mod,kj2,3,plu,
Pm 1 VER mod,prt,1,sin,
Pn 1 VER mod,prt,1,plu,
Po 1 VER mod,prt,2,sin,
Pp 1 VER mod,prt,2,plu,
Pq 1 VER mod,prt,3,sin,
Pr 1 VER mod,prt,3,plu,

// Starke  Verben
Ps 1 VER non,inf,
Pt 1 VER non,eiz,
Pu 1 VER non,pa1,
Pv 1 VER non,pa2,
Pw 1 VER non,prae,1,sin,
Px 1 VER non,prae,1,plu,
Py 1 VER non,prae,2,sin,
Pz 1 VER non,prae,2,plu,
QA 1 VER non,prae,3,sin,
QB 1 VER non,prae,3,plu,
QC 1 VER non,prae,neb,1,sin,
QD 1 VER non,prae,neb,1,plu,
QE 1 VER non,prae,neb,2,sin,
QF 1 VER non,prae,neb,2,plu,
QG 1 VER non,prae,neb,3,sin,
QH 1 VER non,prae,neb,3,plu,
QI 1 VER non,imp,sin,
QJ 1 VER non,imp,plu,
QK 1 VER non,kj1,1,sin,
QL 1 VER non,kj1,1,plu,
QM 1 VER non,kj1,2,sin,
QN 1 VER non,kj1,2,plu,
QO 1 VER non,kj1,3,sin,
QP 1 VER non,kj1,3,plu,
QQ 1 VER non,kj1,neb,1,sin,
QR 1 VER non,kj1,neb,1,plu,
QS 1 VER non,kj1,neb,2,sin,
QT 1 VER non,kj1,neb,2,plu,
QU 1 VER non,kj1,neb,3,sin,
QV 1 VER non,kj1,neb,3,plu,
QW 1 VER non,kj2,1,sin,
QX 1 VER non,kj2,1,plu,
QY 1 VER non,kj2,2,sin,
QZ 1 VER non,kj2,2,plu,
Qa 1 VER non,kj2,3,sin,
Qb 1 VER non,kj2,3,plu,
Qc 1 VER non,kj2,neb,1,sin,
Qd 1 VER non,kj2,neb,1,plu,
Qe 1 VER non,kj2,neb,2,sin,
Qf 1 VER non,kj2,neb,2,plu,
Qg 1 VER non,kj2,neb,3,sin,
Qh 1 VER non,kj2,neb,3,plu,
Qi 1 VER non,prt,1,sin,
Qj 1 VER non,prt,1,plu,
Qk 1 VER non,prt,2,sin,
Ql 1 VER non,prt,2,plu,
Qm 1 VER non,prt,3,sin,
Qn 1 VER non,prt,3,plu,
Qo 1 VER non,prt,neb,1,sin,
Qp 1 VER non,prt,neb,1,plu,
Qq 1 VER non,prt,neb,2,sin,
Qr 1 VER non,prt,neb,2,plu,
Qs 1 VER non,prt,neb,3,sin,
Qt 1 VER non,prt,neb,3,plu,

// Schwache Verben
ZQ 1 VER sft,inf,
ZR 1 VER sft,eiz,
ZS 1 VER sft,pa1,
ZT 1 VER sft,pa2,
ZU 1 VER sft,prae,1,sin,
ZV 1 VER sft,prae,1,plu,
ZW 1 VER sft,prae,2,sin,
ZX 1 VER sft,prae,2,plu,
ZY 1 VER sft,prae,3,sin,
ZZ 1 VER sft,prae,3,plu,
Za 1 VER sft,prae,neb,1,sin,
Zb 1 VER sft,prae,neb,1,plu,
Zc 1 VER sft,prae,neb,2,sin,
Zd 1 VER sft,prae,neb,2,plu,
Ze 1 VER sft,prae,neb,3,sin,
Zf 1 VER sft,prae,neb,3,plu,
Zg 1 VER sft,imp,sin,
Zh 1 VER sft,imp,plu,
Zi 1 VER sft,kj1,1,sin,
Zj 1 VER sft,kj1,1,plu,
Zk 1 VER sft,kj1,2,sin,
Zl 1 VER sft,kj1,2,plu,
Zm 1 VER sft,kj1,3,sin,
Zn 1 VER sft,kj1,3,plu,
Zo 1 VER sft,kj1,neb,1,sin,
Zp 1 VER sft,kj1,neb,1,plu,
Zq 1 VER sft,kj1,neb,2,sin,
Zr 1 VER sft,kj1,neb,2,plu,
Zs 1 VER sft,kj1,neb,3,sin,
Zt 1 VER sft,kj1,neb,3,plu,
Zu 1 VER sft,kj2,1,sin,
Zv 1 VER sft,kj2,1,plu,
Zw 1 VER sft,kj2,2,sin,
Zx 1 VER sft,kj2,2,plu,
Zy 1 VER sft,kj2,3,sin,
Zz 1 VER sft,kj2,3,plu,
aA 1 VER sft,kj2,neb,1,sin,
aB 1 VER sft,kj2,neb,1,plu,
aC 1 VER sft,kj2,neb,2,sin,
aD 1 VER sft,kj2,neb,2,plu,
aE 1 VER sft,kj2,neb,3,sin,
aF 1 VER sft,kj2,neb,3,plu,
aG 1 VER sft,prt,1,sin,
aH 1 VER sft,prt,1,plu,
aI 1 VER sft,prt,2,sin,
aJ 1 VER sft,prt,2,plu,
aK 1 VER sft,prt,3,sin,
aL 1 VER sft,prt,3,plu,
aM 1 VER sft,prt,neb,1,sin,
aN 1 VER sft,prt,neb,1,plu,
aO 1 VER sft,prt,neb,2,sin,
aP 1 VER sft,prt,neb,2,plu,
aQ 1 VER sft,prt,neb,3,sin,
aR 1 VER sft,prt,neb,3,plu,

// zu-verwenden
dl 1 VER sft,non,eiz

dm 1 VER non,aux,eiz


aS 1 ZAL 

aU 1 * trans
aX 1 * intra
aY 1 * intra,imper
aZ 1 * imper
bR 1 * imper,intra,trans
bS 1 * intra,trans
bT 1 * intra,sich-akk
bU 1 * intra,sich-dat
bV 1 * trans,sich-akk
bW 1 * trans,sich-dat
bX 1 * sich-dat
bY 1 * sich-akk
bZ 1 * intra,trans,sich-akk
cS 1 * intra,trans,sich-dat
